,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration,comments
196,C-dvTjK_07c,Usher - DJ Got Us Fallin&#39; In Love (Official Music Video) ft. Pitbull,UCU8hEdjK8u27TM7KA8JVIEw,UsherVEVO,380483673,2361909,136388,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M7S,"['Childhood memory ❤', 'Nostalgia, love this!', 'Awww man', 'who is still listening this masterpiece in 2024( like for attendence)❤', 'Alguien en 2024  escuchando una de la joyas que tu escuchabas en el 2013', 'Who else thinks usher will do this song in the super bowl half time show', 'Viciante!! Assisto 10000 e não canso!!!', 'Pit bull is in every hit song of that era', 'Wrong shaders and texture pack 👌🏻🗿', 'THIS BETTER BE PLAYED NEXT WEEK AT THE SUPER BOWL']"
197,_zR6ROjoOX0,Iggy Azalea - Work (Official Music Video),UCcdOEjqjiVAnUtEFZIRTlHg,iggyazaleamusicVEVO,380007413,2107210,110824,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M48S,"['Игги ❤ привет из России малыш', 'TikTok bring me here', 'Прошло 14 лет , а Iggy Azalea как была секс бомбой , так и остается , браво!!!❤❤❤❤❤', 'This reminds me of the Florida Project', 'Walk a mile in these louboutinsssss', 'Nicki minaj viajó a china a un festival falso ME MEAJ XDDDDD', 'What a masterpieceeee !!! Still sounds in 2024', 'Djhdhduud😢😮😮😮😮😮😅😅😂😅😂😮🎉', 'So nostalgic', 'Happy New year 2024']"
198,RhMYBfF7-hE,LITTLE BIG - HYPNODANCER (Official Music Video),UCu7TZ_ATWgjgD9IrNLdnYDA,Little Big,374416418,2798014,105886,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M36S,"['Nice song', 'Ellos en el video robando dinero 💰 en la vida real robando sonrisas 😊2020/2021/2022/2023/2024/2025/2026/2027/2028/2029/2030\nEste mensaje estará válido hasta en el 2030\n\n\n\nEmojis de este año 2024 🗿🚬🍷y🧏🏻🤫', '(:<', 'музыка как всегда на высоте))))', 'Stfu. Just bought tix to Chicago.  Ain’t no need to post “I’m goin” every year', 'Coming to see you in Chicago!!', 'Бедные карандашей обнюхались(не в обиду)', 'Who liked it in 2022 and reviewed it in 2024?:)', '3:48', 'Fuuuuuuuuuuuuuuuuuuuuujjjjjjjjjjj']"
199,agrXgrAgQ0U,Fergie - Big Girls Don&#39;t Cry (Personal) (Official Music Video),UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,373053426,2050526,49203,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M8S,"['Who is 2024', '2024?❤', '🫡🫡🫡🫡🫡🫡🫡🫡🫡', 'Who in 2024??', 'Tantos anos de clipe, nostalgia pura mas só agora estou reparando: Que calcinha feia e essa Forgie?😂😅 Parace aquelas que mainha colocava em mim quando tinha 3 anos 😂', 'Essa pedrada dói tanto, mas umas das melhores dela ❤', '2026?', 'Amo essa música! D+ ❤', '2024 and it will never stop being the go to uplifting song for me', '2024']"
200,PmYypVozQb4,Sam Smith - How Do You Sleep? (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,372760873,3707831,132025,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M49S,"['2024 and it hits', 'https://youtube.com/@Akbarjon00?si=pEx3KSB29hU8-nRG', ""You can hate a person, but you can't hate that person's voice."", ""It's 2024 and I still listen to this song. It's a master piece. I love it"", 'I love this music❤❤❤\n2024 ?', '0:19', 'La música de la homosexualidad', '2024 anybody ❤', 'When this came out I was homeless, on drugs, and then jail. Now I have a house, job, and husband. This song and “Clover Cage - In The Sky” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you 💝', 'They can and they will ndikuxelele wena Samantha 💔']"
201,OXm4-3Er8po,Radhe Radhe - राधे राधे - official music video | hansraj Raghuwanshi | Mista Baaz | iSur,UCigV1clokmoz4LZrGL9fRNw,Hansraj Raghuwanshi,370717931,3725052,123052,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT6M32S,"['Instagram पे ज़रूर follow करें😊👇\nhttps://www.instagram.com/baba_hans_raghuwanshi/\n#जयशंकरमहाराज❤️', 'Congratulations🎉🥳👏 for 12m subscribers❤Radhey Radhey🙏🙌', '🎉🎉🎉', '🎉🎉', 'Radhe radhe radhe radhe radhe radhe radhe radhe radhe radhe radhe radhe radhe radhe radhe', ""After 2022 i didn't this song\n\nand when in 2024 i'm in Problem and then i realise this song \n\nAfter listening this song i Feel peace...... Radhe Radhe"", 'Jai Jai Shree Radhe ❤🌺👏', 'Radhe radhe 🙏🙏🙏🙏🙏', 'I am 16 years old and i love this masterpiece❤❤', 'जय श्री राधे जय श्री श्याम']"
202,CtwJvgPJ9xw,Chamillionaire - Ridin&#39; (Official Music Video) ft. Krayzie Bone,UCMRskGhIHaxFn5xl_gsQlWg,ChamillionaireVEVO,370043422,3709725,154082,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M3S,"['I loved the song growing up. It was everywhere! lol definitely a smash hit', 'Everytime I get a W this plays in my mind🔥', 'Focus 💘💘💘', 'зисимирули', 'Nul le clip', 'Who’s watching 2024', 'Lol I threw him up', 'Who listens to this music in 2024, I do 😎', 'White and Nerdy', '711,bet100,000,000,000']"
203,mj0XInqZMHY,Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,369868307,2818022,55034,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M48S,"['Att are are are ❤️', 'https://youtu.be/jODrVofka54?si=Leyw8q4KkfSQNYks', 'https://youtu.be/SdL-mhrK0Ms?si=X7uPyEIYbCQdFGCJ', 'Barcelona beach?', '👍🏻 🇺🇸🍕', ""This is actually such a brilliant music video. It's rare to see one that matches the song"", 'Hey future this song was 4 years ago so it was in 2020 i must be dead now but tysm Ed Sheran', '🎉🎉🎉🎉I want you to know I am alive love this song soo much', ""Who's still watching this masterpiece in 2024?❤❤"", 'yeeeeiiii, this is my life hahahahha. i love you adorada morfina.']"
204,Ecl8Aod0Tl0,Burna Boy - On The Low [Official Music Video],UCEzDdNqNkT-7rSfSGSr1hWg,Burna Boy,369791304,1673651,41037,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M23S,"['2050 anyone', 'Not just only her beauty,..\nShe dance very well in a flexible manner ....', '❤❤', 'I wish he could’ve sung this at the grammy, truly a vibe', 'Can’t forget this Music 2018 Cairo Egypt with my Kenyan Girlfriend Almasi…Music brings back memories', '2024?', 'Nah like guys this song is doing the most Yooh 👌🎶💐❤️', 'Who s is listening this 2024?', '2030 anyone?', ""The way she moves is mesmerizing. She has such control and freedom in her movements. I'm jealous. Wish I could dance that strong and free. Beautiful 💜""]"
205,fNFzfwLM72c,Bee Gees - Stayin&#39; Alive (Official Music Video),UCRRDW9soKSiOisOMyM3TzhQ,BeeGeesVEVO,368315006,3253450,80754,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M10S,"['Acabei de ter um treinamento de primeiros socorros, e o instrutor colocou essa música como ritmo pra gente fazer a RCP', 'Thank you!', 'Just realized this song is trippy on 2x speed', 'Its facking 1974', ""you know what, I'm just gone say it, he sounds like a fvkin honk."", ""My father's lovely song. And mine as well)) greetings from mother Russia))"", 'Á á á á sztéjn álájv\n(Magyar verzió)❤😂', '2024 still like old song', 'Stay alive', 'Los clásicos nunca mueren esto es música mira elegante y aprende 😊']"
206,L7mfjvdnPno,Trevor Daniel - Falling (Official Music Video),UCLvAxkjgDXIrO-IDNIBgnEg,Trevor Daniel,367392752,6518161,98740,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M40S,"['Hi', 'Sup', '2024 anyone \n👇', 'Gu su disco rigido Shaggy sì shampoo sua storia Sfs Susy', 'Alguien en 2024', 'Yes', 'Anyone in 2024?❤😅', 'February???', 'Who see this song in 2024 like my comment❤', 'what the heck❤❤❤']"
207,pBkHHoOIIn8,Portugal. The Man - Feel It Still (Official Music Video),UC0TobZSDyMaXaoVK_9TcPHA,Portugal. The Man,365062290,2879154,66449,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M51S,"['Who still feels it in 2028?', 'this song seems older than it is ( its verry good)', '❤️', 'You better not know what i googled to find the song', 'Almost 7 years later and it’s still hits the same 🔥', 'Hmm there us movie i think that rabbit, use that song..', '2024 anyone ??', 'І дівкі твої серухі а моі природні❤', 'Я єкономіст а ти серун.', 'Я викликаю тебе на двобій застаний будівельник.']"
208,3KL9mRus19o,"Blackstreet - No Diggity (Official Music Video) ft. Dr. Dre, Queen Pen",UCUHtgunZcEYMFaFe3F0c_Ww,BlackstreetVEVO,363778580,2114498,36086,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M31S,"['No blullshitt just great music.', 'Memorieeeees! 😊', 'still big song (:', 'Discovered cause of TMNT', 'Where are all the colors ? why aint you stopping the m,m take over , ?', ""Hello Blackstreet, \nOn YouTube I cannot find the full length music video of Fix feat. Slash. There are some copy channels but some guitar parts are cut out. \nI really enjoyed the music video back in the 90's especially with the nasty, kick ass, loud guitar parts of Slash.  \nCan you please put this video on your channel? \nGreetings, mister Chocolate Cookie."", ""2023 and I'm still here"", ""Who's listening in 2024..Ted Riley is fire 🔥"", 'Legends', '2024 baby.']"
209,oUbpGmR1-QM,Jay Sean - Down ft. Lil Wayne (Official Music Video) ft. Lil Wayne,UCdfbxcSrqYvM5pqDmTWr1eQ,JaySeanVEVO,361459334,2041760,91019,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M42S,"['“Down like the economy”\n\nHard! 2024 and this is still classic', 'When Lil Wayne said, I’m down like the economy, I felt that ❤️', 'I used listen this song when i was in school (2013) after that today(2024) i listen this . I feel like im in school days😢😢❤', 'Original Song of Destine / Down.', 'Who watch 2024 ?? You guys are legend!', 'Anyone 2024🤞', '15 years update Feb 6. 2024 still i like it', '2024 anyone?????????????????????????????', '2024', '❤❤❤']"
210,p_RqWocthcc,"Keri Hilson - Knock You Down (Official Music Video) ft. Kanye West, Ne-Yo",UCGaotBFKgoaZamPb4sbEIYg,KeriHilsonVEVO,359355907,1431221,51010,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M44S,"['Keri  is such a beautiful girl', 'them good oldies.. hits differently.. Keri hilson is damn gorgeous ❤❤', '🎉', 'Me !!!!!!!', '2024..', '❤❤❤', 'This song was on my MySpace page!!🤪🤪🤪', 'Anyone here 2024????❤❤❤❤', '2024 and here is a 15yr old enjoying this', '2024 and here is a 15yr old enjoying this']"
211,5GJWxDKyk3A,Billie Eilish - Happier Than Ever (Official Music Video),UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,351583300,6344889,151923,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M16S,"['""cuz u only listen to ur fucking friends"" thats valid', 'all these singers sing about is breaking up or being treated like crap get a life', 'my God is this what they call music now?', 'Que música boa! ❤', 'Só tô esperando a música Marília, ""Você me fez odiar o Carnaval"" aaaaaa', 'Anyone listening today, February 2nd, 2024???', 'Esa cancion me hizo sentir unica y un poco culpable', 'she is the best 😇', 'Y’all should listen to to the Loveless cover', 'Anyone in 2025?']"
212,A7ry4cx6HfY,Avenged Sevenfold - So Far Away [Official Music Video],UCFcqi7MrlzIp9RMTtUlxE8g,Avenged Sevenfold,350225850,1896951,124482,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M29S,"['BR 🇧🇷', '2027?', 'I like', 'Ontem eu perdi minha mãe pelo câncer é eu estou aqui numa madrugada de domingo escutando essa música cara....minha mãe amava essa música vey isso é tão bizarro.....', 'Never bored with this song', 'This song is one I always enjoyed and got emotional to but without having to deal with a personal loss. Lost my cousin a couple of days ago, young and full of motivation to tackle life, but dealing with a lot in his mind and things around him. Always check on your loved ones, specially the ones that look and act the happiest 🖤', '4_3_3 serang', 'Gangster vs slendem', 'We love you Jimmy ❤️', 'Bro, today is 5th February 2024 and look how many people stay in this song\n👇']"
213,pBI3lc18k8Q,Jason Derulo - Whatcha Say [Official Music Video],UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,348323904,2306493,138773,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M47S,"['The song is furking good', ""Wh-wh-wh-what did she say?\nMm whatcha say?\nMm that you only meant well?\nWell of course you did\nMm whatcha say?\n(Jason Derulo)\nMm that it's all for the best?\nOf course it is\nI was so wrong for so long\nOnly tryin' to please myself\nGirl, I was caught up in her lust\nWhen I don't really want no one else\nOh, no, I know I should've treated you better\nBut me and you were meant to last forever\nSo let me in\n(Let me in)\nGive me another chance\n(Another chance)\nTo really be a man\n'Cause when the roof caved in and the truth came out\nI just didn't know what to do\nBut when I become a star we'll be living so large\nI'll do anything for you\nSo tell me girl\nMm whatcha say?\nMm that you only meant well?\nWell of course you did\nMm whatcha say?\n(Whatcha say? Whatcha say?)\nMm that it's all for the best?\nOf course it is\nMm whatcha say?\nMm that you only meant well?\nWell of course you did\nMm whatcha say?\n(Whatcha say? Whatcha say?)\nWh-wh-wh-what did she say?\nHow could I live with myself\nKnowing that I let our love go?\nAnd ooh, what I'd do for one chance\nI just gotta let you know\nI know what I did wasn't clever\nBut me and you were meant to be together\nSo let me in\n(Let me in)\nGive me another chance\n(Another chance)\nTo really be a man\n'Cause when the roof caved in and the truth came out\nI just didn't know what to do\nBut when I become a star we'll be living so large\nI'll do anything for you\nSo tell me girl\nMm whatcha say?\nMm that you only meant well?\nWell of course you did\nMm whatcha say?\n(Whatcha say? Whatcha say?)\nMm that it's all for the best?\nOf course it is\nMm whatcha say?\nMm that you only meant well?\nWell of course you did\nMm whatcha say?\n(Whatcha say? Whatcha say?)\nWh-wh-wh-what did you say?\nGirl, tell me whatcha say, I\nI don't want you to leave me\nThough you caught me cheatin'\nTell me, tell me whatcha say, I\nI really need you in my life\n'Cause things ain't right, girl\nTell me, tell me whatcha say, I\nI don't want you to leave me\nThough you caught me cheatin'\nTell me, tell me whatcha say, I\nI really need you in my life\n'Cause things ain't right\n'Cause when the roof caved in and the truth came out\nI just didn't know what to do\n(I just didn't know what to do)\nBut when I become a star we'll be living so large\nI'll do anything for you\nSo baby watcha say?\nMm whatcha say?\nMm that you only meant well?\nWell of course you did\n(Well of course I did, baby)\nMm whatcha say?\n(Whatcha say? Whatcha say?)\nMm that it's all for the best?\nOf course it is\n(Well, of course it is)\nMm whatcha say?\nMm that you only meant well?\n(Whatcha say?)\nWell of course you did\nMm whatcha say?\n(Whatcha say? Whatcha say?)\nWh-wh-wh-what did you say?"", 'Jason DERULOOO', '❤❤❤', 'Am here in 2024.. pure good music', 'I heard this song in edits when i was younger but i never know what its name, i finally did!', 'Who here feb', '❤😂 throw back', 'Only here for the Hook', ""I didn't know Jason singed this song""]"
