,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration
88,VCLxJd1d84s,The Pussycat Dolls - Buttons (Official Music Video) ft. Snoop Dogg,UCiA9R5n9sR06RgGGigkY5RA,ThePussycatDollsVEVO,811517680,3438627,66351,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M56S
89,WcIcVapfqXw,"Rema, Selena Gomez - Calm Down (Official Music Video)",UCjK8ORC71kwyj1DWFwril_A,SelenaGomezVEVO,784308455,7559231,172929,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M
90,Soa3gO7tL-c,Green Day - Boulevard Of Broken Dreams [Official Music Video],UCqC_GY2ZiENFz2pwL0cSfAw,Green Day,778696331,6262445,172542,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M48S
91,vMLk_T0PPbk,"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,770418167,5752593,223550,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
92,oofSnsGkops,James Blunt - You&#39;re Beautiful (Official Music Video) [4K],UCUg8KhMXhFxJm-YQzOQ7nPw,James Blunt,766313606,4698241,141579,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M23S
93,rywUS-ohqeE,Alicia Keys - No One (Official Music Video),UCETZ7r1_8C1DNFDO-7UXwqw,aliciakeysVEVO,765251256,3438139,79551,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT4M9S
94,CHVhwcOg6y8,Justin Bieber - One Time (Official Music Video),UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,765183363,4180041,412353,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M4S
95,F90Cw4l-8NY,Bastille - Pompeii (Official Music Video),UCA3nrVC6HlfDs414V_SYlbQ,BastilleVEVO,754812370,5437231,220306,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M53S
96,47dtFZ8CFo8,Capital Cities - Safe And Sound,UCQraIhcLCFjoI4B1B9KcmRQ,CapitalCitiesVEVO,754228000,5251833,137271,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M47S
97,rn_YodiJO6k,Red Hot Chili Peppers - Otherside [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,752050012,3456677,62434,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M16S
98,12CeaxLiMgE,"Dillon Francis, DJ Snake - Get Low (Official Music Video)",UCHKsIBnhOfusZtsjFyKpX8w,DillonFrancisVEVO,747035421,5372200,98234,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M33S
99,GgmFC8y8q3k,So High | Official Music Video | Sidhu Moose Wala ft. BYG BYRD | Humble Music,UCz2si8w1MqVtl1moygyGqpQ,Humble Music,733167569,7261686,214954,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT3M54S
100,wlS6Ix7mA0w,Anitta &amp; J Balvin - Downtown [Official Music Video],UCqjjyPUghDSSKFBABM_CXMw,Anitta,728080315,4749085,154168,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M20S
101,F57P9C4SAW4,Katy Perry - California Gurls (Official Music Video) ft. Snoop Dogg,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,717690837,3609895,149598,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
102,CxnaPa8ohmM,G-Eazy - I Mean It (Official Music Video) ft. Remo,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,712531303,4092700,108042,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M58S
103,nPvuNsRccVw,Bruno Mars - Treasure (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,711983003,3977859,143616,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M12S
104,QZXc39hT8t4,"Dr. Dre - The Next Episode (Official Music Video) ft. Snoop Dogg, Kurupt, Nate Dogg",UCx4Lxn5CzeG99X01__YsJpw,DrDreVEVO,711161908,6160581,141183,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M18S
105,4kHl4FoK1Ys,"Modern Talking - You&#39;re My Heart, You&#39;re My Soul (Official Music Video)",UCtqHCdL5nEjZp5FHAokQ-wQ,ModernTalkingVEVO,709806414,2836421,96685,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M15S
106,5Wiio4KoGe8,Maroon 5 - What Lovers Do ft. SZA (Official Music Video),UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,701042124,3139061,53868,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M34S
107,Tet6_BlStEM,Siti Badriah - Lagi Syantik (Official Music Video NAGASWARA),UChvdpkJqIaVo7kbKPtmKXhA,NAGASWARA Official Video Indonesian Music Channel,698737125,3225326,194292,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S
108,oygrmJFKYZY,Dua Lipa - Don&#39;t Start Now (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,693831135,6968197,136235,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M2S
109,G7KNmW9a75Y,Miley Cyrus - Flowers (Official Video),UCdI8evszfZvyAl2UVCypkTA,MileyCyrusVEVO,688409038,7545362,179990,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M22S
110,H5v3kku4y6Q,Harry Styles - As It Was (Official Video),UCbOCbp5gXL8jigIBZLqMPrw,HarryStylesVEVO,676594242,7824038,196584,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M46S
111,7qaHdHpSjX8,Brett Young - In Case You Didn&#39;t Know (Official Music Video),UChpgnPWp9RsKODOmExta_TA,BrettYoungVEVO,670638637,3195160,56964,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M57S
112,gBRi6aZJGj4,Billie Eilish - Bellyache (Official Music Video),UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,659230476,7384218,161643,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M31S
113,hFCjGiawJi4,Anitta - Envolver [Official Music Video],UCqjjyPUghDSSKFBABM_CXMw,Anitta,647110821,3900619,230023,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M15S
114,0habxsuXW4g,Mariah Carey - We Belong Together (Official Music Video),UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,632759076,2484502,84665,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M23S
115,tfSS1e3kYeo,Travis Scott - HIGHEST IN THE ROOM (Official Music Video),UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,627927305,6741933,150742,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M57S
116,8sgycukafqQ,What I&#39;ve Done [Official Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,627566169,3674358,153970,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M28S
117,0-7IHOXkiV8,KALEO - Way Down We Go (Official Music Video),UCXqJrBG563pZnaqLoxHjUDg,KALEO,626729118,5875676,86566,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M35S
118,0J2QdDbelmY,The White Stripes - Seven Nation Army (Official Music Video),UC0sQemK7pgX5fYy0k1MFsHg,The White Stripes,622470010,5132721,158420,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M59S
119,-rey3m8SWQI,Dua Lipa - Be The One (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,618335390,2613491,58910,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M25S
120,xvZqHgFz51I,Future - Mask Off (Official Music Video),UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,599113574,6339195,208957,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M50S
121,p-Z3YrHJ1sU,Edward Maya &amp; Vika Jigulina - Stereo Love (Official Music Video),UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,596039630,4249448,173913,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M13S
122,fCZVL_8D048,Master KG - Jerusalema  [Feat. Nomcebo] (Official Music Video),UCzMzPGGVKpjZAJy1aOAUieA,Openmic Productions,595481355,5130643,153315,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M15S
123,JWA5hJl4Dv0,Akon - Don&#39;t Matter (Official Music Video),UCX2v47KsDKqajrEYFV7GbBg,AkonVEVO,595133499,4291657,112521,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M4S
124,U5rLz5AZBIA,"Timbaland - The Way I Are (Official Music Video) ft. Keri Hilson, D.O.E., Sebastian",UCrHeROKlt3iOzhZHRV2oYkg,TimbalandVEVO,594764012,2628235,62054,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M32S
125,uo14xGYwWd4,Gucci Mane - I Get The Bag feat. Migos [Official Music Video],UCSugZEYrWbzqIWGD195V-YA,Gucci Mane,593349577,2819210,63779,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M38S
126,87gWaABqGYs,Ed Sheeran - Galway Girl [Official Music Video],UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,591816941,3919350,87370,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M20S
127,0J3vgcE5i2o,Nelly Furtado - Promiscuous (Official Music Video) ft. Timbaland,UCrSczPA0uxFM-PgWOeDX-ew,NellyFurtadoVEVO,591121565,3078019,80976,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M3S
128,cNw8A5pwbVI,"Pia Mia - Do It Again ft. Chris Brown, Tyga (Official Music Video)",UCnFngWHLtr4phM30rhNqFEw,PrincessPiaMiaVEVO,590965071,2552693,68685,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M34S
129,ysSxxIqKNN0,New Divide [Official Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,590953014,2746766,164990,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M29S
130,y83x7MgzWOA,Ed Sheeran &amp; Justin Bieber - I Don&#39;t Care [Official Music Video],UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,590990287,6434789,188509,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M43S
131,2IH8tNQAzSs,Lil Wayne - Lollipop (Official Music Video) ft. Static,UCEOhcOACopL42xyOBIv1ekg,LilWayneVEVO,582604810,2951268,101442,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M2S
132,Oextk-If8HQ,Keane - Somewhere Only We Know (Official Music Video),UCu1raXDJ4jkIiyy_NOUF2QQ,KeaneVEVO,581303702,4084521,93812,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M57S
133,orJSJGHjBLI,Ed Sheeran - Bad Habits [Official Video],UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,577779152,4513470,149109,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M1S
134,sENM2wA_FTg,Imagine Dragons - It&#39;s Time (Official Music Video),UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,571720768,2995943,86954,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M7S
135,CQLsdm1ZYAw,Rema - Calm Down (Official Music Video),UCHGF6zfD2gwLuke95X3CKFQ,Rema,567422240,4693328,70876,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M40S
136,E5ONTXHS2mM,Desiigner - Panda (Official Music Video),UCuoH9aFpJT0HltXb0XrKRNQ,DesiignerVEVO,566200202,6633623,224695,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M3S
137,50VNCymT-Cs,Alec Benjamin - Let Me Down Slowly [Official Music Video],UCtWBCzqucZXq0M8jsqunM0g,Alec Benjamin,560741301,7725688,118069,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M58S
138,eNvUS-6PTbs,Modern Talking - Cheri Cheri Lady (Official Music Video),UCtqHCdL5nEjZp5FHAokQ-wQ,ModernTalkingVEVO,559825621,3175377,100230,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M18S
139,UNZqm3dxd2w,Roddy Ricch - The Box [Official Music Video],UChQdA1rid5kKZh6oIc6DLNg,Roddy Ricch,554506940,8503438,199850,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M33S
140,gGdGFtwCNBE,The Killers - Mr. Brightside (Official Music Video),UCjB3CzA-MwHrDzuXGweNiMg,TheKillersVEVO,550658209,2832604,97514,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M48S
141,niqrrmev4mA,Lady Gaga - Alejandro (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,546288885,2586397,254075,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT8M44S
142,znlFu_lemsU,Mary J. Blige - Family Affair (Official Music Video),UCQ-ttSCwBiGhgM5GLY1hzWA,MaryJBligeVEVO,543934194,2741506,39640,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M45S
143,K0ibBPhiaG0,Ed Sheeran - Castle On The Hill [Official Music Video],UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,541208945,3071975,89924,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M48S
144,hn3wJ1_1Zsg,LP - Lost On You (Official Music Video),UCGZhNQ6mRnvLa0_oVJNG_kA,LP,535497763,3847316,92683,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M31S
145,JVpTp8IHdEg,"Alok, Bruno Martini feat. Zeeba - Hear Me Now (Official Music Video)",UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,533243407,4425764,114759,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M25S
146,r00ikilDxW4,Green Day - 21 Guns [Official Music Video],UCqC_GY2ZiENFz2pwL0cSfAw,Green Day,528249770,3191650,129463,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M26S
147,hsm4poTWjMs,Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,520983899,9010277,590253,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M13S
148,psuRGfAaju4,Owl City - Fireflies (Official Music Video),UCV-UW3I3mXakSoqV8SpF1sg,OwlCityVEVO,518714347,4741979,380256,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M53S
149,2Y6Nne8RvaA,Kungs vs Cookin’ on 3 Burners - This Girl (Official Music Video),UCcsGmYitOT9kpZA6wPHXpGQ,KungsVEVO,514475758,3277173,91158,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M18S
150,VuG7ge_8I2Y,Maan Meri Jaan | Official Music Video | Champagne Talk | King,UCrtOnzd9dWH9lXTAB-64Hfg,King,514040913,5816236,80882,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT4M19S
151,I7HahVwYpwo,The Black Eyed Peas - Meet Me Halfway (Official Music Video),UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,508650887,2289417,75525,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M50S
152,5XK4v2fgMPU,KYLE - iSpy feat. Lil Yachty [Official Music Video],UCzh_pC-GdOzUDMK2gBBfoZA,SuperDuperKyle,505967048,4151236,118117,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M20S
153,eiDiKwbGfIY,Ed Sheeran - Perfect Symphony [with Andrea Bocelli] (Official Music Video),UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,504788951,3397292,94747,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M34S
154,XWJrPzAUzAs,Shaggy - Angel ft. Rayvon (Official Music Video),UC6itD5EKLCgriSi_k2lpoxg,ShaggyVEVO,503611999,2723968,49704,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M57S
155,NdYWuo9OFAw,Goo Goo Dolls – Iris [Official Music Video] [4K Remaster],UCiEKDhv4v0YTc-ZtpABkXZA,Goo Goo Dolls,500552894,2987864,70136,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M36S
156,mzJj5-lubeM,Red Hot Chili Peppers - Scar Tissue [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,498332619,2123094,38556,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M41S
157,Q0oIoR9mLwc,Red Hot Chili Peppers - Dark Necessities [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,480655502,2225419,57849,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M4S
158,2cXDgFwE13g,Skrillex - First Of The Year (Equinox) [Official Music Video],UC_TVqp_SyG6j5hG-xVRy95A,Skrillex,480039876,3685963,318552,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",PT3M15S
159,QpbQ4I3Eidg,"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)",UC2a9zmrdjvLsrRgi4G4blWw,MGKVEVO,479885575,3758794,110815,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M39S
160,i7wveOu5hkQ,INNA - Yalla | Official Music Video,UCr8RbU-D7iSvpy0ZO-AasoQ,INNA,478416207,2494346,82433,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M17S
161,JFm7YDVlqnI,Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,478255060,4205854,143143,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT5M2S
162,wagn8Wrmzuc,Lady Gaga - Judas (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,475591123,2783342,355051,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M35S
163,4m48GqaOz90,The Black Eyed Peas - Boom Boom Pow (Official Music Video),UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,475301965,2556078,90959,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M30S
164,L_jWHffIx5E,Smash Mouth - All Star (Official Music Video),UCgGEU8jHmCNtFI7n_AG-03g,SmashMouthVEVO,475270584,6017712,339936,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M57S
165,LPTlvQ1Zet0,"21 Savage, Offset, Metro Boomin - Ric Flair Drip (Official Music Video)",UCJTWqqBgwNNzF3p-YwPApKA,21SavageVEVO,472352518,3133546,74839,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M9S
166,viimfQi_pUw,Billie Eilish - Ocean Eyes (Official Music Video),UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,465726884,6045725,168085,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M21S
167,phaJXp_zMYM,The Notorious B.I.G. - Big Poppa (Official Music Video) [HD],UCIZGqIYkST36dLp0uf9o9nw,The Notorious B.I.G.,462747352,3804299,78826,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M22S
168,EVBsypHzF3U,Lady Gaga - Telephone ft. Beyoncé (Official Music Video),UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,460469077,2744277,168395,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT9M31S
169,2xWkATdMQms,CJ - WHOOPTY [Official Music Video],UCfgzyX8VuStff4elIxAN2Ag,Real CJ,458940738,4968285,139185,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M6S
170,-FyjEnoIgTM,Bruno Mars - Versace on the Floor (Official Music Video),UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,450167634,2817806,98574,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT5M37S
171,VjHMDlAPMUw,Lost Frequencies - Are You With Me (Official Music Video),UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,434520987,2522484,40435,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M17S
172,LdH7aFjDzjI,Bebe Rexha - I&#39;m A Mess [Official Music Video],UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,431815632,3798563,99000,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M22S
173,LYU-8IFcDPw,Faint (Official Music Video) [4K UPGRADE] – Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,430267808,2325331,68514,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT2M49S
